-------- 1 - Règles
Règles,
Buteur ou clean sheet,
<,entré en cours de match
Note > 7,
Note < 3,
Notes L1 = MonPetitGazon,
-------- 2 - OM
Olympique de Marseille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effectif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poste,Nom,Tit.,Entrée,Buts,M. L1,J01(D): TFC,J02(E ): EAG,J03(D): FCL,J04(E ): OGCN,J05(D): OL,J06(E ): SRFC,J07(D): FCN,J08(E ): SMC,J09(D): FCM,J10(E ): PSG,J11(D): FCGB,J12(E ): MHSC,J13(D): SMC,J14(E ): ASM,J15(E ): ASSE,J16(D): ASNL,J17(E ): DFCO,J18(D): LOSC,J19(E ): SCB,J20(D): ASM,J21(E ): OL,J22(D): MHSC,J23(E ): FCM,J24(D): EAG,J25(E ): FCN,J26(D): SRFC,J27(D): PSG,J28(E ): FCL,,,,,,,,,,,
D,Varrault,23,,2,4.96,5,5,4,3,6,,5,4,6,,,6,5,5,,5,4,5,,5,5,5,4,7,6,4,5,5,,,,,,,,,,
D,Chafik,21,,,4.90,5,5,6,3,,4,5,5,7,7,7,4,,5,,3,5,4,6,,,,4,3,7,4,,4,,,,,,,,,,
D,Rüfli,16,2,,4.88,,5,5,4,5,,6,5,,,,,5,<,6,5,,5,4,5,5,5,3,,5,,Bl.,,,,,,,,,,,
D,Lotiès,13,1,2,4.92,,,,,,3,,,,7,,,,<,6,4,,,7,5,5,6,4,4,,4,4,5,,,,,,,,,,
D,Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Lang,17,,(-1),4.94,,,,,,3,6,4,6,7,6,5,4,4,6,,5,5,5,,5,4,,,6,3,,,,,,,,,,,,
D,Haddadi,3,1,,4.67,,,,,,,,,,,,,,,,,,,,,,,,,<,4,5,5,,,,,,,,,,
D,Bouka Moutou,7,1,,4.14,,,,,6,3,,,,,,4,5,3,,Exc.,,,,,,,,4,,,4,,,,,,,,,,,
M,Sammaritano,15,6,3,5.27,5,5,7,6,4,<,6,4,5,6,4,7,4,,6,<,5,<,,<,<,<,,,,,,5,,,,,,,,,,
M,Marié,17,4,1,5.00,5,5,6,3,,4,8,5,,,5,5,6,4,<,6,5,,,4,5,<,<,5,5,4,,,,,,,,,,,,
M,Balmont,14,2,,5.00,5,5,6,4,6,4,6,,6,,,,,,,,,,,6,6,5,4,4,5,4,4,,,,,,,,,,,
M,Amalfitano,9,7,,4.50,5,3,5,>,<,,,,5,,<,<,,,4,,<,,,5,,,,4,<,5,4,5,,,,,,,,,,
M,Bela,2,11,,4.33,<,<,,,,,<,5,,<,,,<,,4,,,<,<,<,,,<,,,<,,4,,,,,,,,,,
M,Gastien,8,7,,4.90,,,<,,,3,<,5,5,5,6,<,,<,5,<,5,5,5,5,,,,,,,,,,,,,,,,,,
M,Lees-Melou,20,2,5,5.40,,,<,<,5,4,5,5,7,6,5,6,4,6,,6,4,4,7,5,6,8,6,5,,,,4,,,,,,,,,,
M,Belmonte,3,2,,4.67,,,,,,,,,<,5,,,,,,,,,,,,,,,<,5,4,,,,,,,,,,,
M,Sarrabayrouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Abeid,19,1,3,5.67,,,,<,5,4,8,5,6,5,5,6,4,7,,4,7,5,7,,,7,6,Bl.,6,,,5,,,,,,,,,,
M,Chang-Hoon,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,<,<,,,,,,,,,,
M,Martin,4,1,,5.25,,,,,,,,,,,,,<,,,,,,,,6,6,4,5,,,,,,,,,,,,,,
A,Tavares,21,4,8,5.05,4,4,7,4,Bl.,,,,<,4,<,7,4,6,<,6,4,6,6,6,4,5,6,4,5,6,4,4,,,,,,,,,,
A,Bahamboula,4,7,1,4.33,5,4,<,4,5,4,<,4,,,,,,,,,<,,,,,,<,,,,,<,,,,,,,,,,
A,Diony,22,4,8,5.00,<,,3,6,4,<,8,7,4,4,4,7,4,6,<,7,4,4,4,4,4,6,3,<,7,6,4,,,,,,,,,,,
A,Rivière,1,10,1,4.00,<,<,,,,,,<,,<,<,<,<,,4,,,<,<,,,,,,,,,<,,,,,,,,,,
,,,,,,4.9,4.6,5.4545454545454541,4.0,5.1818181818181817,3.7272727272727271,6.3,4.7272727272727275,5.6363636363636367,5.9090909090909092,5.7272727272727275,5.5454545454545459,4.6363636363636367,4.8181818181818183,5.1818181818181817,5,4.7272727272727275,4.6363636363636367,5.9090909090909092,5.0909090909090908,5.1818181818181817,5.8181818181818183,4.3636363636363633,4.5454545454545459,5.9090909090909092,4.4545454545454541,4.2727272727272725,4.6363636363636367,,,,,,,,,,
-------- 21 - FCM
FC Metz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effectif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poste,Nom,Tit.,Entrée,Buts,M. L1,J01(D): LOSC,J02(E ): PSG,J03(D): SCO,J04(E ): FCN,J05(E ): DFCO,J06(D): FCGB,J07(E ): MHSC,J08(D): ASM,J09(E ): OM,J10(D): OGCN,J11(E ): SRFC,J12(D): ASSE,J13(E ): TFC,J14(D): FCL,J15(E ): ASNL,J16(D): OL,J17(E ): SCB,J18(E ): SMC,J19(D): EAG,J20(E ): OGCN,J21(D): MHSC,J22(E ): SCO,J23(D): OM,J24(D): DFCO,J25(E ): ASM,J26(D): FCN,J27(E ): OL,J28(D): SRFC,,,,,,,,,,
G,Didillon,26,,,5.31,5,4,8,6,8,5,6,2,6,4,5,6,5,5,4,,5,5,,6,7,7,6,5,4,5,2,7,,,,,,,,,,
G,Kawashima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,Oberhauser,1,,,4.00,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
D,Balliu,18,1,(-1),4.72,6,,,<,,4,6,3,4,,,6,5,6,2,,,4,,6,5,5,5,5,,5,2,6,,,,,,,,,,
D,Falette,25,,2,4.80,5,6,7,6,5,4,5,3,,3,4,5,5,6,3,,,4,5,5,6,5,6,5,3,6,3,5,,,,,,,,,,
D,Milan,16,2,1,4.81,4,4,7,6,6,3,<,,5,4,5,6,,,,,4,<,5,5,6,4,,,3,,,,,,,,,,,,,
D,Rivierez,11,2,,4.36,4,4,5,7,6,,,,,2,5,,,,,,4,4,4,,<,,,<,3,,,,,,,,,,,,,
D,Basin,,1,,,<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Signorino,14,,,4.14,,3,6,6,5,3,5,3,,3,,,,,,,,,,5,6,3,,,3,,2,5,,,,,,,,,,
D,Assou-Ekotto,11,2,,5.09,,,<,,,,,<,5,,5,6,7,4,3,,5,,5,,,,6,5,,5,,,,,,,,,,,,
D,Udol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Selimovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Bisevac,13,,,4.46,,,,,,,5,1,4,,,,6,6,3,,5,4,,,,,6,5,,5,3,5,,,,,,,,,,
D,Diagne,7,,,4.71,,,,,,,,,,,,,,,,,,,,6,6,3,,,3,5,4,6,,,,,,,,,,
D,Philipps,6,1,,5.00,,,,,,,,,5,,,,,,,,,,,5,5,4,6,5,<,,,,,,,,,,,,,
M,Nguette,17,5,1,4.53,6,3,5,Bl.,,,,,5,4,4,4,5,5,4,,3,,6,6,5,4,4,<,<,4,<,<,,,,,,,,,,
M,Cohade,22,1,,4.86,5,5,6,5,6,4,5,2,,5,5,6,,<,3,,4,4,4,6,8,Exc.,,6,3,5,,5,,,,,,,,,,
M,Mollet,8,9,,4.75,4,<,6,,<,5,<,<,5,,<,,<,,,,<,<,<,7,5,,,,3,,3,,,,,,,,,,,
M,Doukouré,18,2,,4.56,5,3,5,6,3,,6,4,,,5,,6,5,<,,3,5,5,,,<,5,5,4,,2,5,,,,,,,,,,
M,Sarr,14,9,1,3.93,<,<,<,6,3,3,6,3,<,3,5,<,<,<,3,,<,3,3,,,,<,6,3,4,,4,,,,,,,,,,
M,Mandjeck,19,1,2,4.74,,4,5,6,5,5,5,3,5,6,5,5,7,5,3,,5,5,5,,,,,,,4,2,<,,,,,,,,,,
M,Lejeune,6,5,,4.83,,,,,,,,,<,<,<,5,5,5,5,,,,,<,,4,5,,,,<,,,,,,,,,,,
M,Thill,,1,,,,,,,,<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Seydi,,1,,,,,,,,<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Maziz,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,,,,,,,,,,,
M,Jouffre,8,4,3,4.88,6,3,,<,,,,,,4,,<,6,6,4,,,,,,<,,<,4,,,,6,,,,,,,,,,
A,Erding,14,5,6,4.36,7,3,6,8,3,3,6,3,4,4,4,4,,,,,,,,,<,,<,<,3,<,3,<,,,,,,,,,,
A,Vion,4,6,2,4.00,,,,,,,,,,,,,<,<,3,,<,<,6,<,,<,4,,,,3,,,,,,,,,,,
A,Diabaté,6,,5,5.50,,,,,,,,,,,,,,,,,,,,,7,4,5,6,,5,,6,,,,,,,,,,
A,Hein,6,5,1,4.33,,,,,,4,6,3,4,<,,<,,,,,4,5,<,,,<,,,,<,,,,,,,,,,,,
A,Diallo,7,12,1,4.00,<,<,<,<,5,<,<,<,<,<,<,4,4,3,<,,4,4,<,4,,,,,,,,,,,,,,,,,,
,,,,,,5.2,3.8,6,6.2,5,3.9090909090909092,5.5,2.7272727272727271,4.7272727272727275,3.8181818181818183,4.7272727272727275,5.1818181818181817,5.5454545454545459,5.0909090909090908,3.2727272727272729,,4.1818181818181817,4.2727272727272725,4.7272727272727275,5.5454545454545459,6,4.3,5.2727272727272725,5.1818181818181817,3.1818181818181817,4.8181818181818183,2.6363636363636362,5.4545454545454541,,,,,,,,,,
